Date,Product_Category,Region,Units_Sold,Revenue
2021-06-03,Home & Garden,North America,110.0,34959.675637204884
2021-06-03,Home & Garden,Europe,96.0,47341.67038810971
2021-06-03,Home & Garden,Asia Pacific,93.0,27151.363420380512
2021-06-03,Home & Garden,Latin America,124.0,34013.020164238595
2021-06-03,Home & Garden,Middle East,100.0,34088.023046381386
2021-06-03,Sports,North America,146.0,8558.989859035079
2021-06-03,Sports,Europe,127.0,43098.20308987516
2021-06-03,Sports,Asia Pacific,130.0,45548.52547914493
2021-06-03,Sports,Latin America,,
2021-06-03,Sports,Middle East,156.0,77893.14580993033
2021-06-03,Books,North America,94.0,1794.6804928770352
2021-06-03,Books,Europe,84.0,18878.686170451212
2021-06-03,Books,Asia Pacific,80.0,19528.205906778327
2021-06-03,Books,Latin America,102.0,32450.39331061181
2021-06-03,Books,Middle East,84.0,37113.988477345636
2021-06-03,Beauty,North America,85.0,28976.705922806916
2021-06-03,Beauty,Europe,100.0,18761.52004122113
2021-06-03,Beauty,Asia Pacific,88.0,43343.61238216714
2021-06-03,Beauty,Latin America,103.0,47273.81338870684
2021-06-03,Beauty,Middle East,84.0,32380.69008331687
2021-06-04,Electronics,North America,115.0,16904.172363444944
2021-06-04,Electronics,Europe,,
2021-06-04,Electronics,Asia Pacific,112.0,24372.55687705717
2021-06-04,Electronics,Latin America,94.0,4946.148855693481
2021-06-04,Electronics,Middle East,99.0,34346.49795143436
2021-06-04,Clothing,North America,146.0,52365.25432015511
2021-06-04,Clothing,Europe,102.0,46569.026177298125
2021-06-04,Clothing,Asia Pacific,104.0,8829.68565930061
2021-06-04,Clothing,Latin America,98.0,2128.8644456585107
2021-06-04,Clothing,Middle East,100.0,4107.861495912993
2021-06-04,Home & Garden,North America,130.0,20208.756420125374
2021-06-04,Home & Garden,Europe,145.0,66642.2166606329
2021-06-04,Home & Garden,Asia Pacific,116.0,7904.325894742901
2021-06-04,Home & Garden,Latin America,90.0,1496.676721048554
2021-06-04,Home & Garden,Middle East,93.0,42212.33856728323
2021-06-04,Sports,North America,,
2021-06-04,Sports,Europe,178.0,12507.710419464698
2021-06-04,Sports,Asia Pacific,132.0,8688.756883480217
2021-06-04,Sports,Latin America,191.0,6808.864501905358
2021-06-04,Sports,Middle East,187.0,54223.60656403915
2021-06-04,Books,North America,95.0,31157.02913155577
2021-06-04,Books,Europe,78.0,34272.530574931516
2021-06-04,Books,Asia Pacific,105.0,27868.58524736202
2021-06-04,Books,Latin America,130.0,5830.441940014562
2021-06-04,Books,Middle East,70.0,34314.078848401376
2021-06-04,Beauty,North America,139.0,19954.505839936115
2021-06-04,Beauty,Europe,81.0,8441.365795738908
2021-06-04,Beauty,Asia Pacific,105.0,3460.071405393349
2021-06-04,Beauty,Latin America,89.0,6734.5993540203
2021-06-04,Beauty,Middle East,112.0,38319.87865767604
2021-06-05,Electronics,North America,135.0,41839.0086694615
2021-06-05,Electronics,Europe,169.0,7238.212334917881
2021-06-05,Electronics,Asia Pacific,135.0,32284.457303930696
2021-06-05,Electronics,Latin America,109.0,27581.158494545358
2021-06-05,Electronics,Middle East,119.0,56378.998190133425
2021-06-05,Clothing,North America,156.0,17753.81201015111
2021-06-05,Clothing,Europe,134.0,14296.504771351805
2021-06-05,Clothing,Asia Pacific,131.0,26076.58854041749
2021-06-05,Clothing,Latin America,148.0,65245.25587963675
2021-06-05,Clothing,Middle East,138.0,49544.246094423674
2021-06-05,Home & Garden,North America,161.0,48882.85340362868
2021-06-05,Home & Garden,Europe,129.0,35849.16653008715
2021-06-05,Home & Garden,Asia Pacific,129.0,54401.60117021967
2021-06-05,Home & Garden,Latin America,164.0,41506.37401162521
2021-06-05,Home & Garden,Middle East,150.0,26591.912115040195
2021-06-05,Sports,North America,185.0,46649.26186532667
2021-06-05,Sports,Europe,198.0,17451.432972345956
2021-06-05,Sports,Asia Pacific,195.0,77859.92041916009
2021-06-05,Sports,Latin America,135.0,10192.643876323018
2021-06-05,Sports,Middle East,163.0,16868.631702765866
2021-06-05,Books,North America,130.0,17116.508850704806
2021-06-05,Books,Europe,142.0,62250.528343028534
2021-06-05,Books,Asia Pacific,136.0,10786.418938398967
2021-06-05,Books,Latin America,115.0,29322.40225986152
2021-06-05,Books,Middle East,123.0,22586.671172485665
2021-06-05,Beauty,North America,113.0,18762.81953178338
2021-06-05,Beauty,Europe,171.0,44533.9653129534
2021-06-05,Beauty,Asia Pacific,138.0,5630.575404177348
2021-06-05,Beauty,Latin America,,
2021-06-05,Beauty,Middle East,103.0,3017.669209264971
2021-06-06,Electronics,North America,169.0,18070.15914978077
2021-06-06,Electronics,Europe,87.0,38535.245245877915
2021-06-06,Electronics,Asia Pacific,90.0,8844.72871114251
2021-06-06,Electronics,Latin America,156.0,11515.837500495432
2021-06-06,Electronics,Middle East,119.0,23274.373788820656
2021-06-06,Clothing,North America,126.0,17263.204229588286
2021-06-06,Clothing,Europe,146.0,1931.5319022951242
2021-06-06,Clothing,Asia Pacific,128.0,38204.204204730166
2021-06-06,Clothing,Latin America,134.0,27123.37397245808
2021-06-06,Clothing,Middle East,123.0,29159.15090626952
2021-06-06,Home & Garden,North America,149.0,64594.72482153538
2021-06-06,Home & Garden,Europe,131.0,23082.43161450175
2021-06-06,Home & Garden,Asia Pacific,124.0,54701.24716735592
2021-06-06,Home & Garden,Latin America,142.0,6691.87144176441
2021-06-06,Home & Garden,Middle East,157.0,37207.58064666483
2021-06-06,Sports,North America,172.0,18455.479886432255
2021-06-06,Sports,Europe,174.0,20231.021702125257
2021-06-06,Sports,Asia Pacific,167.0,42210.92498931159
2021-06-06,Sports,Latin America,205.0,66787.91533973742
2021-06-06,Sports,Middle East,,
2021-06-06,Books,North America,110.0,35523.918370094805
2021-06-06,Books,Europe,,
2021-06-06,Books,Asia Pacific,77.0,20877.890786014064
2021-06-06,Books,Latin America,127.0,43793.234546295804
2021-06-06,Books,Middle East,103.0,49444.74285512772
2021-06-06,Beauty,North America,119.0,57715.90605877085
2021-06-06,Beauty,Europe,166.0,6262.211038258411
2021-06-06,Beauty,Asia Pacific,110.0,42028.20546127089
2021-06-06,Beauty,Latin America,107.0,46252.12892486121
2021-06-06,Beauty,Middle East,146.0,21137.73238775545
2021-06-07,Electronics,North America,111.0,49645.89462050458
2021-06-07,Electronics,Europe,77.0,1506.4236682769906
2021-06-07,Electronics,Asia Pacific,79.0,24973.031058833432
2021-06-07,Electronics,Latin America,75.0,23810.422218934847
2021-06-07,Electronics,Middle East,,
2021-06-07,Clothing,North America,104.0,40323.73767621402
2021-06-07,Clothing,Europe,99.0,20942.38717576469
2021-06-07,Clothing,Asia Pacific,102.0,32918.96186395224
2021-06-07,Clothing,Latin America,,
2021-06-07,Clothing,Middle East,93.0,11911.212496152762
2021-06-07,Home & Garden,North America,89.0,7978.201687009243
2021-06-07,Home & Garden,Europe,117.0,9278.14357014088
2021-06-07,Home & Garden,Asia Pacific,118.0,18730.832276764148
2021-06-07,Home & Garden,Latin America,119.0,45016.90987235339
2021-06-07,Home & Garden,Middle East,96.0,44723.32562468946
2021-06-07,Sports,North America,129.0,30975.9327727569
2021-06-07,Sports,Europe,114.0,25155.470472412762
2021-06-07,Sports,Asia Pacific,160.0,3342.5217057148416
2021-06-07,Sports,Latin America,101.0,23319.728684398546
2021-06-07,Sports,Middle East,122.0,10228.52168835009
2021-06-07,Books,North America,98.0,45182.164580152996
2021-06-07,Books,Europe,89.0,24592.41389821816
2021-06-07,Books,Asia Pacific,,
2021-06-07,Books,Latin America,77.0,9279.269290262535
2021-06-07,Books,Middle East,67.0,12533.178471335443
2021-06-07,Beauty,North America,79.0,39187.237364662156
2021-06-07,Beauty,Europe,94.0,40953.28263106666
2021-06-07,Beauty,Asia Pacific,100.0,7225.762403616754
2021-06-07,Beauty,Latin America,117.0,40542.20099307301
2021-06-07,Beauty,Middle East,113.0,5826.169876566709
2021-06-08,Electronics,North America,88.0,33739.75688911784
2021-06-08,Electronics,Europe,73.0,23369.30310205611
2021-06-08,Electronics,Asia Pacific,101.0,6657.821654383797
2021-06-08,Electronics,Latin America,81.0,35946.328459960205
2021-06-08,Electronics,Middle East,121.0,59996.697942697705
2021-06-08,Clothing,North America,84.0,11163.86689044788
2021-06-08,Clothing,Europe,62.0,27310.351876195255
2021-06-08,Clothing,Asia Pacific,83.0,7437.010447548357
2021-06-08,Clothing,Latin America,100.0,2294.032074482839
2021-06-08,Clothing,Middle East,103.0,13342.228154313214
2021-06-08,Home & Garden,North America,98.0,22903.341389547142
2021-06-08,Home & Garden,Europe,130.0,40763.193196656866
2021-06-08,Home & Garden,Asia Pacific,97.0,23768.88964558663
2021-06-08,Home & Garden,Latin America,105.0,36028.169857817884
2021-06-08,Home & Garden,Middle East,105.0,30455.81796369599
2021-06-08,Sports,North America,115.0,7747.671890238148
2021-06-08,Sports,Europe,121.0,48118.34554442417
2021-06-08,Sports,Asia Pacific,,
2021-06-08,Sports,Latin America,150.0,43584.251120063804
2021-06-08,Sports,Middle East,122.0,31464.95280118953
2021-06-08,Books,North America,71.0,8496.953413149162
2021-06-08,Books,Europe,59.0,18370.217672614413
2021-06-08,Books,Asia Pacific,72.0,6828.92336204339
2021-06-08,Books,Latin America,58.0,5905.340686597721
2021-06-08,Books,Middle East,103.0,6508.842961610841
2021-06-08,Beauty,North America,102.0,14922.592806281442
2021-06-08,Beauty,Europe,70.0,1926.6777175569525
2021-06-08,Beauty,Asia Pacific,,
2021-06-08,Beauty,Latin America,85.0,29587.411226271237
2021-06-08,Beauty,Middle East,116.0,29989.226215865776
2021-06-09,Electronics,North America,105.0,21410.299013378033
2021-06-09,Electronics,Europe,106.0,25378.47615479195
2021-06-09,Electronics,Asia Pacific,97.0,43662.88471753391
2021-06-09,Electronics,Latin America,103.0,26975.73718429746
2021-06-09,Electronics,Middle East,124.0,22746.989027534502
2021-06-09,Clothing,North America,83.0,28568.07249616118
2021-06-09,Clothing,Europe,77.0,33492.89876306565
2021-06-09,Clothing,Asia Pacific,97.0,21663.322826170806
2021-06-09,Clothing,Latin America,69.0,19373.596440365993
2021-06-09,Clothing,Middle East,84.0,31002.537988044438
2021-06-09,Home & Garden,North America,75.0,29170.11198427389
2021-06-09,Home & Garden,Europe,91.0,35821.58589381528
2021-06-09,Home & Garden,Asia Pacific,,
2021-06-09,Home & Garden,Latin America,151.0,5884.983909452061
2021-06-09,Home & Garden,Middle East,78.0,31271.952992704788
2021-06-09,Sports,North America,130.0,51726.30036854989
2021-06-09,Sports,Europe,163.0,20166.398854896455
2021-06-09,Sports,Asia Pacific,135.0,46520.58917879508
2021-06-09,Sports,Latin America,93.0,42364.73650843767
2021-06-09,Sports,Middle East,184.0,33487.68350468225
2021-06-09,Books,North America,92.0,12180.36603636232
2021-06-09,Books,Europe,86.0,2607.830438330864
2021-06-09,Books,Asia Pacific,76.0,18775.678717005543
2021-06-09,Books,Latin America,99.0,40934.69168763577
2021-06-09,Books,Middle East,82.0,39584.17069453577
2021-06-09,Beauty,North America,119.0,43719.761430184066
2021-06-09,Beauty,Europe,100.0,36719.51697205531
2021-06-09,Beauty,Asia Pacific,72.0,5923.796243763132
2021-06-09,Beauty,Latin America,86.0,6206.605344908531
2021-06-09,Beauty,Middle East,118.0,8373.386140406277
2021-06-10,Electronics,North America,87.0,29063.748630893846
2021-06-10,Electronics,Europe,99.0,30996.502288194304
2021-06-10,Electronics,Asia Pacific,126.0,49350.032309363465
2021-06-10,Electronics,Latin America,98.0,12183.430296596058
2021-06-10,Electronics,Middle East,104.0,23504.586348102035
2021-06-10,Clothing,North America,123.0,40833.14957472958
2021-06-10,Clothing,Europe,72.0,4818.491006974473
2021-06-10,Clothing,Asia Pacific,107.0,10875.801813082318
2021-06-10,Clothing,Latin America,120.0,52710.19596424284
2021-06-10,Clothing,Middle East,75.0,10880.89936627896
2021-06-10,Home & Garden,North America,110.0,43653.67303039009
2021-06-10,Home & Garden,Europe,109.0,31124.765452461328
2021-06-10,Home & Garden,Asia Pacific,122.0,31270.428477235302
2021-06-10,Home & Garden,Latin America,141.0,51953.6665205437
2021-06-10,Home & Garden,Middle East,153.0,20819.805761033604
2021-06-10,Sports,North America,138.0,53872.70912762146
2021-06-10,Sports,Europe,164.0,18837.752520925853
2021-06-10,Sports,Asia Pacific,,
2021-06-10,Sports,Latin America,100.0,45559.34928059359
2021-06-10,Sports,Middle East,124.0,29895.431560376113
2021-06-10,Books,North America,,
2021-06-10,Books,Europe,93.0,17677.00844745843
2021-06-10,Books,Asia Pacific,100.0,22175.557563088445
2021-06-10,Books,Latin America,87.0,16957.627590581324
2021-06-10,Books,Middle East,85.0,6537.994009940722
2021-06-10,Beauty,North America,80.0,23486.06182831905
2021-06-10,Beauty,Europe,105.0,14778.011060616966
2021-06-10,Beauty,Asia Pacific,99.0,28299.397607199346
2021-06-10,Beauty,Latin America,126.0,11449.367886647753
2021-06-10,Beauty,Middle East,94.0,2406.2550849089603
2021-06-11,Electronics,North America,,
2021-06-11,Electronics,Europe,100.0,15554.520307922883
2021-06-11,Electronics,Asia Pacific,117.0,20450.962469933045
2021-06-11,Electronics,Latin America,90.0,31373.664994998242
2021-06-11,Electronics,Middle East,96.0,15973.879497801729
2021-06-11,Clothing,North America,94.0,5890.716650675624
2021-06-11,Clothing,Europe,120.0,9933.292555693213
2021-06-11,Clothing,Asia Pacific,115.0,6160.182758357036
2021-06-11,Clothing,Latin America,110.0,14041.481776433819
2021-06-11,Clothing,Middle East,112.0,14098.034494902085
2021-06-11,Home & Garden,North America,145.0,66026.82809949445
2021-06-11,Home & Garden,Europe,167.0,37892.696923358744
2021-06-11,Home & Garden,Asia Pacific,146.0,46570.557693259776
2021-06-11,Home & Garden,Latin America,139.0,64177.46015400703
2021-06-11,Home & Garden,Middle East,143.0,33791.72332874574
2021-06-11,Sports,North America,182.0,54101.159768274294
2021-06-11,Sports,Europe,200.0,85730.09423660743
2021-06-11,Sports,Asia Pacific,117.0,33851.46244025724
2021-06-11,Sports,Latin America,212.0,69078.78927235222
2021-06-11,Sports,Middle East,167.0,32928.06728972133
2021-06-11,Books,North America,92.0,33965.024322865116
2021-06-11,Books,Europe,70.0,7687.383949651243
2021-06-11,Books,Asia Pacific,96.0,14607.145191060912
2021-06-11,Books,Latin America,104.0,19751.48542121209
2021-06-11,Books,Middle East,103.0,50697.75526845974
2021-06-11,Beauty,North America,109.0,22832.04114588866
2021-06-11,Beauty,Europe,132.0,27969.284098530647
2021-06-11,Beauty,Asia Pacific,103.0,48611.9083231945
2021-06-11,Beauty,Latin America,99.0,34699.68153390759
2021-06-11,Beauty,Middle East,115.0,37926.10232727389
2021-06-12,Electronics,North America,98.0,25980.850320679703
2021-06-12,Electronics,Europe,111.0,4346.811117338262
2021-06-12,Electronics,Asia Pacific,132.0,64137.8706038461
2021-06-12,Electronics,Latin America,98.0,11794.838941666962
2021-06-12,Electronics,Middle East,145.0,62405.37031382171
2021-06-12,Clothing,North America,156.0,24729.190629904417
2021-06-12,Clothing,Europe,111.0,29891.69287671231
2021-06-12,Clothing,Asia Pacific,111.0,7752.576012495357
2021-06-12,Clothing,Latin America,111.0,7640.464835385324
2021-06-12,Clothing,Middle East,123.0,45140.51288626756
2021-06-12,Home & Garden,North America,152.0,36177.158755093296
2021-06-12,Home & Garden,Europe,139.0,49363.62672858903
2021-06-12,Home & Garden,Asia Pacific,116.0,25761.094957944282
2021-06-12,Home & Garden,Latin America,125.0,56758.885090276075
2021-06-12,Home & Garden,Middle East,125.0,51482.357769358976
2021-06-12,Sports,North America,192.0,31555.65406293719
2021-06-12,Sports,Europe,205.0,40278.29057617047
2021-06-12,Sports,Asia Pacific,197.0,5033.836881565779
2021-06-12,Sports,Latin America,153.0,56788.384590439826
2021-06-12,Sports,Middle East,190.0,61786.41567473979
2021-06-12,Books,North America,137.0,4760.567866116871
2021-06-12,Books,Europe,111.0,22063.60413154392
2021-06-12,Books,Asia Pacific,96.0,24322.533839707026
2021-06-12,Books,Latin America,121.0,50470.49733428796
2021-06-12,Books,Middle East,154.0,68201.96439725085
2021-06-12,Beauty,North America,132.0,42082.94722254693
2021-06-12,Beauty,Europe,162.0,75692.82426737934
2021-06-12,Beauty,Asia Pacific,135.0,10356.252062047877
2021-06-12,Beauty,Latin America,148.0,70157.62669139651
2021-06-12,Beauty,Middle East,126.0,50352.734195491146
2021-06-13,Electronics,North America,,
2021-06-13,Electronics,Europe,105.0,1491.6837264126348
2021-06-13,Electronics,Asia Pacific,130.0,36065.926867583534
2021-06-13,Electronics,Latin America,94.0,28917.421708682265
2021-06-13,Electronics,Middle East,111.0,14394.251879059411
2021-06-13,Clothing,North America,114.0,39682.332399136816
2021-06-13,Clothing,Europe,161.0,71102.97098952376
2021-06-13,Clothing,Asia Pacific,,
2021-06-13,Clothing,Latin America,110.0,46158.91657201896
2021-06-13,Clothing,Middle East,122.0,1848.3623787520112
2021-06-13,Home & Garden,North America,147.0,61873.23350466302
2021-06-13,Home & Garden,Europe,141.0,51047.24309913861
2021-06-13,Home & Garden,Asia Pacific,189.0,72583.37962036603
2021-06-13,Home & Garden,Latin America,113.0,17453.30054635613
2021-06-13,Home & Garden,Middle East,153.0,67484.15853429292
2021-06-13,Sports,North America,140.0,35941.25561090012
2021-06-13,Sports,Europe,191.0,68511.51264771543
2021-06-13,Sports,Asia Pacific,240.0,97274.86317073563
2021-06-13,Sports,Latin America,225.0,85889.93411882424
2021-06-13,Sports,Middle East,201.0,43974.620292468484
2021-06-13,Books,North America,132.0,5230.148391628027
2021-06-13,Books,Europe,117.0,35606.96755687444
2021-06-13,Books,Asia Pacific,122.0,32314.3630209025
2021-06-13,Books,Latin America,111.0,20077.108279705524
2021-06-13,Books,Middle East,76.0,35461.58186954169
2021-06-13,Beauty,North America,161.0,29588.920754030725
2021-06-13,Beauty,Europe,121.0,51052.92169621636
2021-06-13,Beauty,Asia Pacific,121.0,23055.431530918315
2021-06-13,Beauty,Latin America,104.0,1903.6806721090552
2021-06-13,Beauty,Middle East,96.0,40549.60238333991
2021-06-14,Electronics,North America,78.0,2656.8015695745735
2021-06-14,Electronics,Europe,96.0,4038.30748138142
2021-06-14,Electronics,Asia Pacific,106.0,17601.292679637194
2021-06-14,Electronics,Latin America,,
2021-06-14,Electronics,Middle East,95.0,39205.4005340629
2021-06-14,Clothing,North America,81.0,15881.720488611674
